,index,Event ID,Agency,Standardized Type,Agency-specific Type,Start time,Closed time,Location,Op. Center,Latitude,Longitude,Road,Duration (Incident clearance time),Operator Notes,Responders,Max Lanes Closed,geometry,duration_min
11354,6085,CALTRANS_190930IN00918,CADOT,Collision,1179-Trfc Collision-1141 Enrt,2019-09-30 23:57:00,2019-10-01 00:56:00,,Unknown,33.987809000000006,-117.36274399999999,,59 minutes,10.0,,,POINT (243648.5224130335 -444130.2580793491),59
11399,6136,CALTRANS_190930INFSP00278,CADOT,Collision,1179-Trfc Collision-1141Enrt,2019-09-30 23:57:00,2019-10-01 00:26:00,SR91 E EO SPRUCE ST,Unknown,33.987809000000006,-117.36274399999999,SR 91,29 minutes,9.0,,,POINT (243648.5224130335 -444130.2580793491),29
7746,6015,CALTRANS_190930IN00919,CADOT,Obstructions,1125-Traffic Hazard,2019-09-30 23:58:00,2019-10-01 00:25:00,I215 S NO MASSACHUSETTS ST,Unknown,34.133601,-117.309547,I-215,27 minutes,1.0,,,POINT (248103.0519396555 -427826.0068112076),27
7747,6016,CALTRANS_190930IN00933,CADOT,Obstructions,1125-Traffic Hazard,2019-10-01 00:11:00,2019-10-01 00:40:00,I210 E 5TH ST,Unknown,34.109293,-117.19918,I-210,29 minutes,1.0,,,POINT (258357.4151583024 -430226.7492874442),29
7748,6017,CALTRANS_190930IN00947,CADOT,Collision,20002-Hit and Run No Injuries,2019-10-01 00:26:00,2019-10-01 01:11:00,I15 N SO I10,Unknown,34.065517,-117.54476299999999,I-15,45 minutes,2.0,,,POINT (226613.0070356517 -435964.9704214861),45
7751,6021,CALTRANS_190930IN00969,CADOT,Fire,FIRE-Report of Fire,2019-10-01 00:40:00,2019-10-01 01:03:00,DUPES,Unknown,34.030254,-117.70651399999998,DUPES,23 minutes,7.0,,,POINT (211781.3750582564 -440249.3759398307),23
7752,6022,CALTRANS_190930IN00980,CADOT,Collision,1182-Trfc Collision-No Inj,2019-10-01 00:44:00,2019-10-01 02:12:00,I10 E EO ETIWANDA AVE,Unknown,34.066145,-117.50928200000001,I-10,1 hour 28 minutes,4.0,,,POINT (229885.2477608786 -435809.9102070206),88
7808,6079,CALTRANS_190930INFSP00306,CADOT,Collision,1182-Trfc Collision-No Inj,2019-10-01 00:50:00,2019-10-01 01:12:00,I10 E EO ETIWANDA AVE,Unknown,34.066145,-117.50928200000001,I-10,22 minutes,2.0,,,POINT (229885.2477608786 -435809.9102070206),22
11356,6087,CALTRANS_190930IN00984,CADOT,Collision,20002-Hit and Run No Injuries,2019-10-01 00:51:00,2019-10-01 01:39:00,,Unknown,33.890714,-117.498414,Buchanan St,48 minutes,1.0,,,POINT (231401.4693802499 -455235.4794324236),48
7753,6023,CALTRANS_190930IN00985,CADOT,Collision,1182-Trfc Collision-No Inj,2019-10-01 00:53:00,2019-10-01 01:45:00,,Unknown,34.066503999999995,-117.230364,I-10,52 minutes,9.0,,,POINT (255620.36285456 -435055.9444352514),52
11358,6089,CALTRANS_190930IN00999,CADOT,Obstructions,1125-Traffic Hazard,2019-10-01 01:01:00,2019-10-01 01:27:00,I215 N SO RAMONA EXWY,Unknown,33.83521,-117.24760500000001,I-215,26 minutes,3.0,,,POINT (254774.239656902 -460745.735711256),26
7755,6025,CALTRANS_190930IN01000,CADOT,Collision,20002-Hit and Run No Injuries,2019-10-01 01:04:00,2019-10-01 03:23:00,1023 AT 5518 CHEYENNE CT IN RANCHO,Unknown,34.135490000000004,-117.584767,,2 hours 19 minutes,4.0,,,POINT (222723.8054247535 -428299.9023317713),139
11402,6139,CALTRANS_190930INFSP00312,CADOT,Obstructions,1125-Traffic Hazard,2019-10-01 01:04:00,2019-10-01 01:47:00,I215 N SO RAMONA EXWY,Unknown,33.819903000000004,-117.240197,I-215,43 minutes,3.0,,,POINT (255509.1721196663 -462422.6402898259),43
11359,6091,CALTRANS_190930IN01005,CADOT,Obstructions,1125-Traffic Hazard,2019-10-01 01:08:00,2019-10-01 01:36:00,,Unknown,33.802459000000006,-117.23252600000001,W Nuevo Rd,28 minutes,4.0,,,POINT (256275.6309966057 -464335.6300159283),28
11403,6140,CALTRANS_190930INFSP00318,CADOT,Obstructions,1125-Traffic Hazard,2019-10-01 01:10:00,2019-10-01 01:35:00,,Unknown,33.802459000000006,-117.23252600000001,W Nuevo Rd,25 minutes,2.0,,,POINT (256275.6309966057 -464335.6300159283),25
7756,6026,CALTRANS_190930IN01022,CADOT,Obstructions,1125-Traffic Hazard,2019-10-01 01:12:00,2019-10-01 01:37:00,SR60 W EO EUCLID AVE,Unknown,34.030566,-117.642577,SR 60,25 minutes,1.0,,,POINT (217683.2813447252 -440069.9661534266),25
7811,6082,CALTRANS_190930INFSP00320,CADOT,Obstructions,1125-Traffic Hazard,2019-10-01 01:14:00,2019-10-01 01:37:00,SR60 W EO EUCLID AVE,Unknown,34.030566,-117.642577,SR 60,23 minutes,,,,POINT (217683.2813447252 -440069.9661534266),23
7758,6028,CALTRANS_190930IN01048,CADOT,Collision,1179-Trfc Collision-1141 Enrt,2019-10-01 01:26:00,2019-10-01 02:50:00,I215 N BASELINE ST OFR,Unknown,34.121411,-117.302547,I-215,1 hour 24 minutes,7.0,,,POINT (248786.8613991923 -429159.4495997136),84
7812,6083,CALTRANS_190930INFSP00330,CADOT,Collision,1179-Trfc Collision-1141Enrt,2019-10-01 01:27:00,2019-10-01 01:56:00,I215 N BASELINE ST OFR,Unknown,34.121411,-117.302547,I-215,29 minutes,6.0,,,POINT (248786.8613991923 -429159.4495997136),29
11310,6025,CALTRANS_190930IC00301,CADOT,Obstructions,1125-Traffic Hazard,2019-10-01 02:03:00,2019-10-01 02:38:00,,Unknown,33.970329,-117.03834499999999,I-10,35 minutes,1.0,,,POINT (273670.1584085362 -445183.2584510548),35
11365,6098,CALTRANS_190930IN01120,CADOT,Obstructions,1125-Traffic Hazard,2019-10-01 02:35:00,2019-10-01 03:05:00,I215 S SO BLAINE ST,Unknown,33.979504,-117.339343,I-215,30 minutes,3.0,,,POINT (245835.7571439435 -444990.6840540445),30
7763,6033,CALTRANS_190930IN01144,CADOT,Collision,1182-Trfc Collision-No Inj,2019-10-01 03:03:00,2019-10-01 03:49:00,,Unknown,34.138415,-117.24258200000001,CA 210,46 minutes,1.0,,,POINT (254261.0517422598 -427114.7531170705),46
7764,6034,CALTRANS_190930IN01163,CADOT,Collision,1179-Trfc Collision-1141 Enrt,2019-10-01 03:15:00,2019-10-01 04:31:00,I10 W AT I210,Unknown,34.061961,-117.19223000000001,I-10,1 hour 16 minutes,6.0,,,POINT (259153.796981643 -435456.1559245544),76
11366,6100,CALTRANS_190930IN01170,CADOT,Congestion Due to Closure,CLOSURE of a Road,2019-10-01 03:19:00,2019-10-01 11:02:00,91 TO HIDDEN VALLEY,Unknown,33.880645,-117.546573,,7 hours 43 minutes,1.0,,,POINT (226976.5696468205 -456468.2512120348),463
7766,6036,CALTRANS_190930IN01186,CADOT,Obstructions,1125-Traffic Hazard,2019-10-01 03:25:00,2019-10-01 03:53:00,MOVING 1125,Unknown,34.136296,-117.527125,MOVING 1125,28 minutes,1.0,,,POINT (228035.8129167369 -428073.4881835552),28
7765,6035,CALTRANS_190930IN01183,CADOT,Obstructions,1125-Traffic Hazard,2019-10-01 03:26:00,2019-10-01 03:50:00,I15 N NO I10,Unknown,34.074146999999996,-117.54471299999999,I-15,24 minutes,1.0,,,POINT (226592.8312870619 -435007.8382310825),24
7767,6037,CALTRANS_190930IN01192,CADOT,Obstructions,1125-Traffic Hazard,2019-10-01 03:31:00,2019-10-01 03:56:00,,Unknown,34.073339000000004,-117.29540700000001,I-215,25 minutes,5.0,,,POINT (249597.3156801613 -434471.3488086555),25
11368,6102,CALTRANS_190930IN01206,CADOT,Collision,1179-Trfc Collision-1141 Enrt,2019-10-01 03:44:00,2019-10-01 04:42:00,I215 N NO ALESSANDRO BLVD,Unknown,33.922576,-117.28846399999999,I-215,58 minutes,12.0,,,POINT (250716.0993754715 -451169.1575545119),58
11369,6103,CALTRANS_190930IN01223,CADOT,Obstructions,1125-Traffic Hazard,2019-10-01 03:53:00,2019-10-01 04:15:00,I15 N SO EL CERRITO RD,Unknown,33.82734,-117.525752,I-15,22 minutes,9.0,,,POINT (229056.6331883473 -462327.9239382125),22
243,380,CALTRANS_190930IC00356,CADOT,Collision,20002-Hit and Run No Injuries,2019-10-01 04:28:00,2019-10-01 05:20:00,1 MILE JEO,Unknown,33.936032,-117.11671100000001,,52 minutes,10.0,,,POINT (266546.7242373183 -449208.8219356267),52
11659,357,CALTRANS_190930IN01258,CADOT,Collision,1179-Trfc Collision-1141 Enrt,2019-10-01 04:31:00,2019-10-01 05:52:00,,Unknown,34.081828,-117.702656,I-10,1 hour 21 minutes,2.0,,,POINT (211998.9387235634 -434521.3662378397),81
11660,358,CALTRANS_190930IN01261,CADOT,Vehicle On Fire,CFIRE-Car Fire,2019-10-01 04:39:00,2019-10-01 05:05:00,,Unknown,34.070464,-117.370193,S Riverside Ave,26 minutes,,,,POINT (242706.2210575996 -434984.3169054864),26
11661,359,CALTRANS_190930IN01270,CADOT,Obstructions,1125-Traffic Hazard,2019-10-01 04:45:00,2019-10-01 05:45:00,I15 S NO KENWOOD AVE,Unknown,34.249376,-117.442305,I-15,1 hour,2.0,,,POINT (235517.2000468365 -415324.8224948188),60
245,382,CALTRANS_190930IN01271,CADOT,Congestion Due to Closure,CLOSURE of a Road,2019-10-01 04:52:00,2019-10-01 11:38:00,HIDDEN VALLEY TO 91,Unknown,33.898784,-117.560073,HIDDEN VALLEY,6 hours 46 minutes,2.0,,,POINT (225676.1380545967 -454489.3762888359),406
246,383,CALTRANS_190930IN01292,CADOT,Collision,1182-Trfc Collision-No Inj,2019-10-01 05:25:00,2019-10-01 06:09:00,I215 N BLAINE ST,Unknown,33.982607,-117.342294,I-215,44 minutes,11.0,,,POINT (245553.5190852208 -444654.2819746495),44
247,384,CALTRANS_190930IN01297,CADOT,Obstructions,1125-Traffic Hazard,2019-10-01 05:27:00,2019-10-01 06:05:00,I215 N TO SR91 W CON,Unknown,33.992005,-117.358121,I-215,38 minutes,4.0,,,POINT (244062.5500905244 -443653.1225855402),38
11662,361,CALTRANS_190930IN01307,CADOT,Obstructions,1125-Traffic Hazard,2019-10-01 05:51:00,2019-10-01 07:21:00,,Unknown,34.1362,-117.494552,CA 210,1 hour 30 minutes,5.0,,,POINT (231039.1141398669 -428005.2733446811),90
248,385,CALTRANS_190930IN01316,CADOT,Obstructions,1125-Traffic Hazard,2019-10-01 05:58:00,2019-10-01 07:24:00,I215 S TO I215 S CON MV,Unknown,33.941918,-117.292635,I-215,1 hour 26 minutes,3.0,,,POINT (250269.2890253889 -449035.7553833257),86
249,387,CALTRANS_190930IN01335,CADOT,Congestion Due to Closure,CLOSURE of a Road,2019-10-01 06:23:00,2019-10-01 11:38:00,,Unknown,33.995706,-117.36269399999999,CA 60,5 hours 15 minutes,1.0,,,POINT (243628.7773703082 -443254.5223942725),315
250,388,CALTRANS_190930IN01355,CADOT,Collision,1179-Trfc Collision-1141 Enrt,2019-10-01 06:57:00,2019-10-01 10:38:00,,Unknown,34.026732,-117.567448,CA 60,3 hours 41 minutes,19.0,,,POINT (224630.0681114821 -440319.8694817554),221
258,467,CALTRANS_191001IN00006,CADOT,Collision,1183-Trfc Collision-Unkn Inj,2019-10-01 07:10:00,2019-10-01 08:36:00,SR91 E WO MCKINLEY ST,Unknown,33.883948,-117.52528500000001,SR 91,1 hour 26 minutes,6.0,,,POINT (228936.0033507608 -456050.8622020846),86
11664,390,CALTRANS_191001IN00044,CADOT,Collision,20002-Hit and Run No Injuries,2019-10-01 08:35:00,2019-10-01 09:54:00,I210 E AT I10,Unknown,34.075716,-117.20083000000001,I-210,1 hour 19 minutes,8.0,,,POINT (258315.2148967343 -433954.4396322379),79
11665,391,CALTRANS_191001IN00077,CADOT,Collision,1179-Trfc Collision-1141 Enrt,2019-10-01 10:18:00,2019-10-01 11:31:00,I210 E WO SR330,Unknown,34.131201000000004,-117.208082,I-210,1 hour 13 minutes,9.0,,,POINT (257464.941165529 -427821.6158668227),73
259,468,CALTRANS_191001IN00086,CADOT,Collision,1182-Trfc Collision-No Inj,2019-10-01 10:55:00,2019-10-01 12:13:00,I15 N SO SR91,Unknown,33.876414000000004,-117.545557,I-15,1 hour 18 minutes,11.0,,,POINT (227082.6897134841 -456934.909607044),78
260,469,CALTRANS_191001IN00105,CADOT,Collision,1182-Trfc Collision-No Inj,2019-10-01 11:43:00,2019-10-01 12:36:00,,Unknown,33.941174,-117.235072,CA 60,53 minutes,10.0,,,POINT (255591.3360315625 -448964.6752457968),53
262,471,CALTRANS_191001IN00113,CADOT,Obstructions,1125-Traffic Hazard,2019-10-01 11:56:00,2019-10-01 12:44:00,,Unknown,33.975293,-117.549015,I-15,48 minutes,9.0,,,POINT (226479.3439312074 -445979.8670153418),48
265,474,CALTRANS_191001IN00136,CADOT,Traffic Signal Not Working,1166-Defective Traffic Signals,2019-10-01 12:32:00,2019-10-01 13:24:00,,Unknown,34.022095,-117.55193100000001,CA 60,52 minutes,1.0,,,POINT (226075.9227828186 -440797.1773093217),52
11667,396,CALTRANS_191001IN00143,CADOT,Obstructions,1125-Traffic Hazard,2019-10-01 12:49:00,2019-10-01 13:31:00,SR60 E EO CENTRAL AVE,Unknown,34.030182,-117.683854,SR 60,42 minutes,2.0,,,POINT (213873.588981917 -440206.492780468),42
11772,521,CALTRANS_191001INFSP00022,CADOT,Obstructions,1125-Traffic Hazard,2019-10-01 12:50:00,2019-10-01 13:33:00,SR60 E EO CENTRAL AVE,Unknown,34.030182,-117.683854,SR 60,43 minutes,3.0,,,POINT (213873.588981917 -440206.492780468),43
266,475,CALTRANS_191001IN00146,CADOT,Obstructions,1125-Traffic Hazard,2019-10-01 12:51:00,2019-10-01 13:31:00,,Unknown,33.879998,-117.60601499999999,CA 91,40 minutes,7.0,,,POINT (221480.3420873865 -456680.5691690063),40
332,553,CALTRANS_191001INFSP00027,CADOT,Obstructions,1125-Traffic Hazard,2019-10-01 12:54:00,2019-10-01 13:56:00,TL91 W EO GREEN RIVER RD,Unknown,33.881444,-117.649573,,1 hour 2 minutes,9.0,,,POINT (217447.4166372434 -456621.0756695615),62
257,466,CALTRANS_191001ICFSP00001,CADOT,Obstructions,1125-Traffic Hazard,2019-10-01 12:55:00,2019-10-01 13:40:00,I10 E WO CALIMESA BLVD SANDALWOOD,Unknown,33.997734,-117.06175800000001,I-10,45 minutes,3.0,,,POINT (271413.1964700227 -442212.2599825016),45
267,476,CALTRANS_191001IN00154,CADOT,Collision,1183-Trfc Collision-Unkn Inj,2019-10-01 12:57:00,2019-10-01 15:06:00,SR91 W AT I15,Unknown,33.882019,-117.54688300000001,SR 91,2 hours 9 minutes,10.0,,,POINT (226943.954191368 -456316.6573064881),129
268,477,CALTRANS_191001IN00155,CADOT,Obstructions,1125-Traffic Hazard,2019-10-01 12:58:00,2019-10-01 14:59:00,,Unknown,33.882129,-117.27151599999999,,2 hours 1 minute,1.0,,,POINT (252411.8107827003 -455608.3281596792),121
333,554,CALTRANS_191001INFSP00033,CADOT,Collision,1183-Trfc Collision-Unkn Inj,2019-10-01 13:01:00,2019-10-01 13:26:00,SR91 W EO MAIN ST,Unknown,33.87963,-117.56093500000001,SR 91,25 minutes,3.0,,,POINT (225651.0719761988 -456615.0677708411),25
269,479,CALTRANS_191001IN00163,CADOT,Collision,1182-Trfc Collision-No Inj,2019-10-01 13:12:00,2019-10-01 13:39:00,SR91 W WO MAGNOLIA AVE,Unknown,33.897494,-117.49136200000001,SR 91,27 minutes,6.0,,,POINT (232033.7460904702 -454466.542049503),27
335,556,CALTRANS_191001INFSP00043,CADOT,Collision,1182-Trfc Collision-No Inj,2019-10-01 13:15:00,2019-10-01 14:25:00,SR91 W WO MAGNOLIA AVE,Unknown,33.897494,-117.49136200000001,SR 91,1 hour 10 minutes,7.0,,,POINT (232033.7460904702 -454466.542049503),70
11668,398,CALTRANS_191001IN00168,CADOT,Collision,1179-Trfc Collision-1141 Enrt,2019-10-01 13:17:00,2019-10-01 14:44:00,,Unknown,34.067407,-117.532424,I-10,1 hour 27 minutes,18.0,,,POINT (227746.1570768325 -435725.8158069546),87
253,423,CALTRANS_191001IC00051,CADOT,Obstructions,1125-Traffic Hazard,2019-10-01 13:17:00,2019-10-01 14:32:00,PENN ONR TO EB 10,Unknown,33.92707,-116.960977,PENN ONR,1 hour 15 minutes,4.0,,,POINT (280970.6639065917 -449752.6673529781),75
11773,522,CALTRANS_191001INFSP00047,CADOT,Collision,1182-Trfc Collision-No Inj,2019-10-01 13:18:00,2019-10-01 13:41:00,I10 W EO I15,Unknown,34.067407,-117.532424,I-10,23 minutes,12.0,,,POINT (227746.1570768325 -435725.8158069546),23
336,557,CALTRANS_191001INFSP00050,CADOT,Collision,1183-Trfc Collision-Unkn Inj,2019-10-01 13:27:00,2019-10-01 13:59:00,I215 N NO UNIVERSITY AVE RV,Unknown,33.978674,-117.33830400000001,I-215,32 minutes,4.0,,,POINT (245934.3163207354 -445080.01659329),32
272,484,CALTRANS_191001IN00180,CADOT,Obstructions,1125-Traffic Hazard,2019-10-01 13:32:00,2019-10-01 14:20:00,,Unknown,33.881444,-117.649573,CA 91,48 minutes,1.0,,,POINT (217447.4166372434 -456621.0756695615),48
337,558,CALTRANS_191001INFSP00054,CADOT,Obstructions,1125-Traffic Hazard,2019-10-01 13:32:00,2019-10-01 14:38:00,,Unknown,33.881444,-117.649573,CA 91,1 hour 6 minutes,3.0,,,POINT (217447.4166372434 -456621.0756695615),66
338,560,CALTRANS_191001INFSP00059,CADOT,Obstructions,1125-Traffic Hazard,2019-10-01 13:44:00,2019-10-01 14:31:00,JWO,Unknown,33.883407,-117.538525,JWO,47 minutes,3.0,,,POINT (227713.0038811767 -456142.7285268372),47
11669,399,CALTRANS_191001IN00187,CADOT,Collision,1182-Trfc Collision-No Inj,2019-10-01 13:47:00,2019-10-01 14:59:00,,Unknown,34.030539000000005,-117.645338,CA 60,1 hour 12 minutes,5.0,,,POINT (217428.4587904119 -440079.2958641518),72
340,562,CALTRANS_191001INFSP00065,CADOT,Obstructions,1125-Traffic Hazard,2019-10-01 13:53:00,2019-10-01 14:48:00,,Unknown,33.88228,-117.58607099999999,CA 91,55 minutes,4.0,,,POINT (223318.6277166493 -456380.7753293929),55
11670,400,CALTRANS_191001IN00194,CADOT,Collision,1183-Trfc Collision-Unkn Inj,2019-10-01 14:00:00,2019-10-01 14:33:00,I10 W EO MOUNTAIN VIEW AVE,Unknown,34.066714000000005,-117.235028,I-10,33 minutes,4.0,,,POINT (255189.3472126808 -435045.2233076449),33
11775,524,CALTRANS_191001INFSP00070,CADOT,Collision,1183-Trfc Collision-Unkn Inj,2019-10-01 14:02:00,2019-10-01 14:24:00,I10 W EO MOUNTAIN VIEW AVE,Unknown,34.066714000000005,-117.235028,I-10,22 minutes,2.0,,,POINT (255189.3472126808 -435045.2233076449),22
11671,401,CALTRANS_191001IN00205,CADOT,Collision,1182-Trfc Collision-No Inj,2019-10-01 14:17:00,2019-10-01 14:54:00,,Unknown,34.087446,-117.648877,I-10,37 minutes,5.0,,,POINT (216945.206508446 -433776.6769142062),37
11672,402,CALTRANS_191001IN00206,CADOT,Obstructions,1125-Traffic Hazard,2019-10-01 14:19:00,2019-10-01 14:48:00,,Unknown,34.025791999999996,-117.564105,CA 60,29 minutes,5.0,,,POINT (224941.3828332243 -440416.1791186407),29
11778,527,CALTRANS_191001INFSP00079,CADOT,Obstructions,1125-Traffic Hazard,2019-10-01 14:20:00,2019-10-01 14:50:00,SR60 W EO HAVEN AVE,Unknown,34.026732,-117.567448,SR 60,30 minutes,7.0,,,POINT (224630.0681114821 -440319.8694817554),30
11673,403,CALTRANS_191001IN00215,CADOT,Collision,1182-Trfc Collision-No Inj,2019-10-01 14:25:00,2019-10-01 15:17:00,,Unknown,34.071971999999995,-117.396427,Cedar Ave,52 minutes,3.0,,,POINT (240281.090342672 -434883.9190774933),52
276,488,CALTRANS_191001IN00221,CADOT,Traffic Signal Not Working,1166-Defective Traffic Signals,2019-10-01 14:30:00,2019-10-01 15:58:00,,Unknown,33.99537,-117.3622,CA 60,1 hour 28 minutes,3.0,,,POINT (243675.437075441 -443290.5081604244),88
278,490,CALTRANS_191001IN00224,CADOT,Collision,1183-Trfc Collision-Unkn Inj,2019-10-01 14:35:00,2019-10-01 15:34:00,SR60 W EO I15,Unknown,34.019717,-117.542427,SR 60,59 minutes,10.0,,,POINT (226960.2451398639 -441038.1614583614),59
343,565,CALTRANS_191001INFSP00087,CADOT,Collision,1183-Trfc Collision-Unkn Inj,2019-10-01 14:39:00,2019-10-01 15:05:00,SR60 W EO I15,Unknown,34.019717,-117.542427,SR 60,26 minutes,7.0,,,POINT (226960.2451398639 -441038.1614583614),26
279,491,CALTRANS_191001IN00236,CADOT,Obstructions,1125-Traffic Hazard,2019-10-01 14:44:00,2019-10-01 15:10:00,SR91 E WO TYLER ST,Unknown,33.902734,-117.46373999999999,SR 91,26 minutes,4.0,,,POINT (234572.4616044232 -453817.607843074),26
344,566,CALTRANS_191001INFSP00092,CADOT,Obstructions,1125-Traffic Hazard,2019-10-01 14:46:00,2019-10-01 15:09:00,SR91 E WO TYLER ST,Unknown,33.902734,-117.46373999999999,SR 91,23 minutes,3.0,,,POINT (234572.4616044232 -453817.607843074),23
280,492,CALTRANS_191001IN00240,CADOT,Collision,1183-Trfc Collision-Unkn Inj,2019-10-01 14:49:00,2019-10-01 15:49:00,SR60 E WO VALLEY WY,Unknown,34.013409,-117.444875,SR 60,1 hour,6.0,,,POINT (235986.0220314919 -441499.4570165933),60
345,567,CALTRANS_191001INFSP00096,CADOT,Collision,1183-Trfc Collision-Unkn Inj,2019-10-01 14:50:00,2019-10-01 15:22:00,SR60 E WO VALLEY WY,Unknown,34.013409,-117.444875,SR 60,32 minutes,4.0,,,POINT (235986.0220314919 -441499.4570165933),32
11674,404,CALTRANS_191001IN00245,CADOT,Collision,1182-Trfc Collision-No Inj,2019-10-01 14:51:00,2019-10-01 15:47:00,I10 W EO MOUNTAIN AVE,Unknown,34.087394,-117.662948,I-10,56 minutes,11.0,,,POINT (215647.2388844095 -433814.5452544931),56
11779,528,CALTRANS_191001INFSP00098,CADOT,Collision,1183-Trfc Collision-Unkn Inj,2019-10-01 14:52:00,2019-10-01 15:49:00,I10 W EO MOUNTAIN AVE,Unknown,34.087394,-117.662948,I-10,57 minutes,14.0,,,POINT (215647.2388844095 -433814.5452544931),57
281,493,CALTRANS_191001IN00246,CADOT,Collision,1183-Trfc Collision-Unkn Inj,2019-10-01 14:52:00,2019-10-01 17:39:00,,Unknown,33.915805999999996,-117.557184,I-15,2 hours 47 minutes,5.0,,,POINT (225894.6527220078 -452595.1974331718),167
347,569,CALTRANS_191001INFSP00099,CADOT,Collision,1183-Trfc Collision-Unkn Inj,2019-10-01 14:54:00,2019-10-01 15:27:00,I15 N SO 6TH ST RV,Unknown,33.931695,-117.555953,I-15,33 minutes,4.0,,,POINT (225963.0370669467 -450830.5537591106),33
11675,405,CALTRANS_191001IN00249,CADOT,Collision,1182-Trfc Collision-No Inj,2019-10-01 14:56:00,2019-10-01 16:10:00,I210 W EO CARNELIAN ST,Unknown,34.135114,-117.607846,I-210,1 hour 14 minutes,7.0,,,POINT (220597.0520702365 -428395.5601359485),74
11781,530,CALTRANS_191001INFSP00101,CADOT,Collision,1182-Trfc Collision-No Inj,2019-10-01 14:57:00,2019-10-01 15:37:00,I210 W EO CARNELIAN ST,Unknown,34.135114,-117.607846,I-210,40 minutes,6.0,,,POINT (220597.0520702365 -428395.5601359485),40
11676,406,CALTRANS_191001IN00251,CADOT,Incident,SIG Alert,2019-10-01 14:58:00,2019-10-01 15:47:00,I10 W EO MOUNTAIN AVE,Unknown,34.087394,-117.662948,I-10,49 minutes,3.0,,,POINT (215647.2388844095 -433814.5452544931),49
283,495,CALTRANS_191001IN00258,CADOT,Collision,20002-Hit and Run No Injuries,2019-10-01 15:05:00,2019-10-01 16:11:00,,Unknown,34.002526,-117.379508,CA 60,1 hour 6 minutes,4.0,,,POINT (242055.025674072 -442541.3905251673),66
349,571,CALTRANS_191001INFSP00114,CADOT,Obstructions,1125-Traffic Hazard,2019-10-01 15:22:00,2019-10-01 15:47:00,SR60 E PEDLEY RD,Unknown,34.019014,-117.480398,SR 60,25 minutes,3.0,,,POINT (232689.448630763 -440965.7505367552),25
11679,409,CALTRANS_191001IN00268,CADOT,Obstructions,1125-Traffic Hazard,2019-10-01 15:27:00,2019-10-01 16:04:00,I10 W EO MONTE VISTA AVE,Unknown,34.083684999999996,-117.69390200000001,I-10,37 minutes,2.0,,,POINT (212801.5887220972 -434295.8137070676),37
11784,533,CALTRANS_191001INFSP00119,CADOT,Obstructions,1125-Traffic Hazard,2019-10-01 15:28:00,2019-10-01 16:06:00,I10 W EO MONTE VISTA AVE,Unknown,34.083684999999996,-117.69390200000001,I-10,38 minutes,2.0,,,POINT (212801.5887220972 -434295.8137070676),38
11785,534,CALTRANS_191001INFSP00122,CADOT,Obstructions,1125-Traffic Hazard,2019-10-01 15:30:00,2019-10-01 15:55:00,I10 E AT I215,Unknown,34.064094,-117.296501,I-10,25 minutes,1.0,,,POINT (249525.6217656899 -435499.3663631245),25
285,497,CALTRANS_191001IN00287,CADOT,Collision,1182-Trfc Collision-No Inj,2019-10-01 15:44:00,2019-10-01 16:34:00,SR71 S NO SR91,Unknown,33.891715000000005,-117.64681100000001,SR 71,50 minutes,7.0,,,POINT (217674.6168633015 -455475.9494293854),50
